bill_billing_period_start_date,bill_payer_account_id,line_item_usage_account_id,line_item_usage_account_name,line_item_line_item_type,line_item_usage_start_date,line_item_usage_end_date,line_item_product_code,line_item_usage_type,line_item_operation,line_item_resource_id,line_item_usage_amount,pricing_unit,line_item_unblended_rate,line_item_unblended_cost,line_item_currency_code,product_product_name,product_region_code,product_instance_type,resource_tags_user_team,resource_tags_user_environment,resource_tags_user_cost_center,resource_tags_user_owner
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1125,57.3528,Hrs,0.015,0.8603,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1126,61.7443,Hrs,0.015,0.9262,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1127,56.5819,Hrs,0.015,0.8487,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1128,83.3107,Hrs,0.015,1.2497,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1129,81.1018,Hrs,0.015,1.2165,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1130,75.8693,Hrs,0.015,1.138,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1131,64.0009,Hrs,0.015,0.96,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1132,55.7498,Hrs,0.015,0.8362,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1133,79.5834,Hrs,0.015,1.1938,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1134,78.6708,Hrs,0.015,1.1801,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1135,60.0041,Hrs,0.015,0.9001,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1136,69.9518,Hrs,0.015,1.0493,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1137,55.3908,Hrs,0.015,0.8309,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1138,78.9599,Hrs,0.015,1.1844,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1139,78.9627,Hrs,0.015,1.1844,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1140,58.9854,Hrs,0.015,0.8848,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1141,69.5913,Hrs,0.015,1.0439,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1142,69.8331,Hrs,0.015,1.0475,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1143,65.0532,Hrs,0.015,0.9758,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1144,76.8405,Hrs,0.015,1.1526,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonKinesis,Shard-Hour,CreateStream,res-amazonkinesis-1145,64.8787,Hrs,0.015,0.9732,USD,Amazon Kinesis,us-east-1,,fraud,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonRDS,InstanceUsage:db.r5.2xlarge,CreateDBInstance,arn:aws:rds:us-east-1:acct:db:db-1064,71.6665,Hrs,1.16,83.1332,USD,Amazon Relational Database Service,us-east-1,db.r5.2xlarge,ledger,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonRDS,InstanceUsage:db.r5.2xlarge,CreateDBInstance,arn:aws:rds:us-east-1:acct:db:db-1065,78.2668,Hrs,1.16,90.7895,USD,Amazon Relational Database Service,us-east-1,db.r5.2xlarge,ledger,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonRDS,InstanceUsage:db.r5.2xlarge,CreateDBInstance,arn:aws:rds:us-east-1:acct:db:db-1066,75.8429,Hrs,1.16,87.9778,USD,Amazon Relational Database Service,us-east-1,db.r5.2xlarge,ledger,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1076,2.6372,Keys,0.0333,0.0878,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1077,3.4266,Keys,0.0333,0.1141,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1078,2.7519,Keys,0.0333,0.0916,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1079,2.5818,Keys,0.0333,0.086,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1080,2.5428,Keys,0.0333,0.0847,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1081,2.8445,Keys,0.0333,0.0947,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1082,2.6744,Keys,0.0333,0.0891,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1083,3.0374,Keys,0.0333,0.1011,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1084,3.3248,Keys,0.0333,0.1107,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1085,2.8322,Keys,0.0333,0.0943,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1086,2.5844,Keys,0.0333,0.0861,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1087,3.4027,Keys,0.0333,0.1133,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1088,2.8263,Keys,0.0333,0.0941,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1089,2.3729,Keys,0.0333,0.079,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1090,2.3801,Keys,0.0333,0.0793,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1091,2.3662,Keys,0.0333,0.0788,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1092,2.9006,Keys,0.0333,0.0966,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1093,3.1576,Keys,0.0333,0.1051,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1094,2.7678,Keys,0.0333,0.0922,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1095,2.4334,Keys,0.0333,0.081,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1096,2.6513,Keys,0.0333,0.0883,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1097,3.5065,Keys,0.0333,0.1168,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1098,3.0009,Keys,0.0333,0.0999,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1099,3.5178,Keys,0.0333,0.1171,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1100,3.1558,Keys,0.0333,0.1051,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1101,2.2918,Keys,0.0333,0.0763,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1102,3.0544,Keys,0.0333,0.1017,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1103,3.1484,Keys,0.0333,0.1048,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1104,2.8585,Keys,0.0333,0.0952,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1105,2.6009,Keys,0.0333,0.0866,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1106,2.8986,Keys,0.0333,0.0965,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1107,2.3547,Keys,0.0333,0.0784,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1108,2.796,Keys,0.0333,0.0931,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1109,2.7595,Keys,0.0333,0.0919,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1110,3.4079,Keys,0.0333,0.1135,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1111,3.2763,Keys,0.0333,0.1091,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1112,2.6049,Keys,0.0333,0.0867,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1113,2.8555,Keys,0.0333,0.0951,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1114,2.5435,Keys,0.0333,0.0847,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000011,prod-payments,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,awskms,KMS-Keys,CreateKey,res-awskms-1115,3.2467,Keys,0.0333,0.1081,USD,AWS Key Management Service,us-east-1,,payments,prod,CC-1002,
2026-03-01T00:00:00Z,100000000001,200000000012,staging,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,res-amazoncloudwatch-1165,256.6708,GB,0.5,128.3354,USD,AmazonCloudWatch,us-east-1,,sre,staging,CC-2001,
2026-03-01T00:00:00Z,100000000001,200000000012,staging,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonEC2,BoxUsage:m5.xlarge,RunInstances,i-00000000047b,56.2973,Hrs,0.192,10.8091,USD,Amazon Elastic Compute Cloud,us-east-1,m5.xlarge,platform,staging,CC-2001,
2026-03-01T00:00:00Z,100000000001,200000000012,staging,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonEC2,BoxUsage:m5.xlarge,RunInstances,i-00000000047c,57.0059,Hrs,0.192,10.9451,USD,Amazon Elastic Compute Cloud,us-east-1,m5.xlarge,platform,staging,CC-2001,
2026-03-01T00:00:00Z,100000000001,200000000012,staging,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonEC2,BoxUsage:m5.xlarge,RunInstances,i-00000000047d,47.8407,Hrs,0.192,9.1854,USD,Amazon Elastic Compute Cloud,us-east-1,m5.xlarge,platform,staging,CC-2001,
2026-03-01T00:00:00Z,100000000001,200000000012,staging,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonEC2,BoxUsage:m5.xlarge,RunInstances,i-00000000047e,49.7127,Hrs,0.192,9.5448,USD,Amazon Elastic Compute Cloud,us-east-1,m5.xlarge,platform,staging,CC-2001,
2026-03-01T00:00:00Z,100000000001,200000000012,staging,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonEC2,BoxUsage:m5.xlarge,RunInstances,i-00000000047f,67.1509,Hrs,0.192,12.893,USD,Amazon Elastic Compute Cloud,us-east-1,m5.xlarge,platform,staging,CC-2001,
2026-03-01T00:00:00Z,100000000001,200000000012,staging,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonEC2,BoxUsage:m5.xlarge,RunInstances,i-000000000480,56.0764,Hrs,0.192,10.7667,USD,Amazon Elastic Compute Cloud,us-east-1,m5.xlarge,platform,staging,CC-2001,
2026-03-01T00:00:00Z,100000000001,200000000012,staging,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonEC2,BoxUsage:m5.xlarge,RunInstances,i-000000000481,51.6969,Hrs,0.192,9.9258,USD,Amazon Elastic Compute Cloud,us-east-1,m5.xlarge,platform,staging,CC-2001,
2026-03-01T00:00:00Z,100000000001,200000000012,staging,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonEC2,BoxUsage:m5.xlarge,RunInstances,i-000000000482,53.6173,Hrs,0.192,10.2945,USD,Amazon Elastic Compute Cloud,us-east-1,m5.xlarge,platform,staging,CC-2001,
2026-03-01T00:00:00Z,100000000001,200000000012,staging,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonEC2,BoxUsage:m5.xlarge,RunInstances,i-000000000483,46.9533,Hrs,0.192,9.015,USD,Amazon Elastic Compute Cloud,us-east-1,m5.xlarge,platform,staging,CC-2001,
2026-03-01T00:00:00Z,100000000001,200000000012,staging,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonEC2,BoxUsage:m5.xlarge,RunInstances,i-000000000484,48.8638,Hrs,0.192,9.3818,USD,Amazon Elastic Compute Cloud,us-east-1,m5.xlarge,platform,staging,CC-2001,
2026-03-01T00:00:00Z,100000000001,200000000012,staging,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonEC2,BoxUsage:m5.xlarge,RunInstances,i-000000000485,51.4942,Hrs,0.192,9.8869,USD,Amazon Elastic Compute Cloud,us-east-1,m5.xlarge,platform,staging,CC-2001,
2026-03-01T00:00:00Z,100000000001,200000000012,staging,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonEC2,BoxUsage:m5.xlarge,RunInstances,i-000000000486,55.1373,Hrs,0.192,10.5864,USD,Amazon Elastic Compute Cloud,us-east-1,m5.xlarge,platform,staging,CC-2001,
2026-03-01T00:00:00Z,100000000001,200000000012,staging,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonEKS,AmazonEKS-Hours:perCluster,CreateCluster,res-amazoneks-1163,62.0925,Hrs,0.1,6.2093,USD,Amazon Elastic Kubernetes Service,us-east-1,,web,staging,CC-2001,
2026-03-01T00:00:00Z,100000000001,200000000012,staging,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonEKS,AmazonEKS-Hours:perCluster,CreateCluster,res-amazoneks-1164,78.1764,Hrs,0.1,7.8176,USD,Amazon Elastic Kubernetes Service,us-east-1,,web,staging,CC-2001,
2026-03-01T00:00:00Z,100000000001,200000000012,staging,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonRDS,InstanceUsage:db.m5.xlarge,CreateDBInstance,arn:aws:rds:us-east-1:acct:db:db-1159,41.3322,Hrs,0.342,14.1356,USD,Amazon Relational Database Service,us-east-1,db.m5.xlarge,platform,staging,CC-2001,
2026-03-01T00:00:00Z,100000000001,200000000012,staging,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonRDS,InstanceUsage:db.m5.xlarge,CreateDBInstance,arn:aws:rds:us-east-1:acct:db:db-1160,40.4874,Hrs,0.342,13.8467,USD,Amazon Relational Database Service,us-east-1,db.m5.xlarge,platform,staging,CC-2001,
2026-03-01T00:00:00Z,100000000001,200000000012,staging,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonRDS,InstanceUsage:db.m5.xlarge,CreateDBInstance,arn:aws:rds:us-east-1:acct:db:db-1161,38.1666,Hrs,0.342,13.053,USD,Amazon Relational Database Service,us-east-1,db.m5.xlarge,platform,staging,CC-2001,
2026-03-01T00:00:00Z,100000000001,200000000012,staging,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonRDS,InstanceUsage:db.m5.xlarge,CreateDBInstance,arn:aws:rds:us-east-1:acct:db:db-1162,50.7826,Hrs,0.342,17.3676,USD,Amazon Relational Database Service,us-east-1,db.m5.xlarge,platform,staging,CC-2001,
2026-03-01T00:00:00Z,100000000001,200000000013,dev,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AWSLambda,Lambda-GB-Second,Invoke,res-awslambda-1214,9094347.5615,GB-Sec,1.7e-05,151.5728,USD,AWS Lambda,us-east-1,,onboarding,dev,CC-2002,
2026-03-01T00:00:00Z,100000000001,200000000013,dev,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonEC2,BoxUsage:t3.large,RunInstances,i-00000000048e,28.6182,Hrs,0.0832,2.381,USD,Amazon Elastic Compute Cloud,us-east-1,t3.large,mobile-api,dev,CC-2002,
2026-03-01T00:00:00Z,100000000001,200000000013,dev,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonEC2,BoxUsage:t3.large,RunInstances,i-00000000048f,30.7803,Hrs,0.0832,2.5609,USD,Amazon Elastic Compute Cloud,us-east-1,t3.large,mobile-api,dev,CC-2002,
2026-03-01T00:00:00Z,100000000001,200000000013,dev,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonEC2,BoxUsage:t3.large,RunInstances,i-000000000490,37.0906,Hrs,0.0832,3.0859,USD,Amazon Elastic Compute Cloud,us-east-1,t3.large,mobile-api,dev,CC-2002,
2026-03-01T00:00:00Z,100000000001,200000000013,dev,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonEC2,BoxUsage:t3.large,RunInstances,i-000000000491,31.8234,Hrs,0.0832,2.6477,USD,Amazon Elastic Compute Cloud,us-east-1,t3.large,mobile-api,dev,CC-2002,
2026-03-01T00:00:00Z,100000000001,200000000013,dev,Usage,2026-03-10T00:00:00Z,2026-03-11T00:00:00Z,AmazonEC2,BoxUsage:t3.large,RunInstances,i-000000000492,28.8566,Hrs,0.0832,2.4009,USD,Amazon Elastic Compute Cloud,us-east-1,t3.large,mobile-api,dev,CC-2002,
